time,lat,lon,CF,Generation_MW,Irradiance_Wm2,Temp_C
2022-01-01 02:00:00,19.25,79.5,0.025246922,1.2623461,0.0,15.76
2022-01-01 03:00:00,19.25,79.5,0.17466228,8.733114,0.0,15.34
2022-01-01 04:00:00,19.25,79.5,0.36201945,18.100973,0.0,14.95
2022-01-01 05:00:00,19.25,79.5,0.5165399,25.826994,0.0,14.63
2022-01-01 06:00:00,19.25,79.5,0.6170532,30.852661,15.23,15.0
2022-01-01 07:00:00,19.25,79.5,0.6638359,33.191795,136.57,17.22
2022-01-01 08:00:00,19.25,79.5,0.65034825,32.517414,314.48,20.99
2022-01-01 09:00:00,19.25,79.5,0.4754599,23.772995,470.95,24.0
2022-01-01 10:00:00,19.25,79.5,0.3344695,16.723475,597.75,26.03
2022-01-01 11:00:00,19.25,79.5,0.2146242,10.73121,696.7,27.59
2022-01-01 12:00:00,19.25,79.5,0.072853416,3.6426709,672.6,28.6
2022-01-01 13:00:00,19.25,79.5,0.0012670956,0.063354775,586.15,29.02
2022-01-01 14:00:00,19.25,79.5,-3.9968594e-07,-1.9984298e-05,416.3,28.69
2022-01-01 15:00:00,19.25,79.5,-4.0391762e-07,-2.0195881e-05,237.23,27.88
2022-01-01 16:00:00,19.25,79.5,-4.043889e-07,-2.0219446e-05,76.15,26.0
2022-01-01 17:00:00,19.25,79.5,-4.0657434e-07,-2.0328716e-05,0.0,23.16
2022-01-01 18:00:00,19.25,79.5,-4.0732886e-07,-2.0366442e-05,0.0,22.18
2022-01-01 19:00:00,19.25,79.5,-4.0788072e-07,-2.0394036e-05,0.0,21.18
2022-01-01 20:00:00,19.25,79.5,-4.1031032e-07,-2.0515516e-05,0.0,20.13
2022-01-01 21:00:00,19.25,79.5,-4.110087e-07,-2.0550435e-05,0.0,19.18
2022-01-01 22:00:00,19.25,79.5,-4.118023e-07,-2.0590114e-05,0.0,18.36
2022-01-01 23:00:00,19.25,79.5,-4.1165333e-07,-2.0582667e-05,0.0,17.82
2022-01-02 00:00:00,19.25,79.5,-4.1036407e-07,-2.0518204e-05,0.0,17.43
2022-01-02 01:00:00,19.25,79.5,-4.1080358e-07,-2.054018e-05,0.0,17.04
2022-01-02 02:00:00,19.25,79.5,0.025147956,1.2573978,0.0,16.79
2022-01-02 03:00:00,19.25,79.5,0.17543773,8.771887,0.0,16.46
2022-01-02 04:00:00,19.25,79.5,0.36167693,18.083847,0.0,16.04
2022-01-02 05:00:00,19.25,79.5,0.4973987,24.869936,0.0,15.51
2022-01-02 06:00:00,19.25,79.5,0.61809057,30.904528,16.88,15.72
2022-01-02 07:00:00,19.25,79.5,0.66615015,33.307507,152.65,17.99
2022-01-02 08:00:00,19.25,79.5,0.649149,32.45745,339.23,21.71
2022-01-02 09:00:00,19.25,79.5,0.51834404,25.917202,510.35,24.58
2022-01-02 10:00:00,19.25,79.5,0.39697286,19.848642,630.15,26.43
2022-01-02 11:00:00,19.25,79.5,0.24784966,12.392483,685.45,27.79
2022-01-02 12:00:00,19.25,79.5,0.0848037,4.240185,661.2,28.68
2022-01-02 13:00:00,19.25,79.5,0.001396034,0.0698017,571.22,29.06
2022-01-02 14:00:00,19.25,79.5,-3.9824528e-07,-1.9912264e-05,425.77,28.85
2022-01-02 15:00:00,19.25,79.5,-4.0374184e-07,-2.0187092e-05,244.65,27.99
2022-01-02 16:00:00,19.25,79.5,-4.044402e-07,-2.0222009e-05,87.32,25.41
2022-01-02 17:00:00,19.25,79.5,-4.0734352e-07,-2.0367175e-05,0.0,21.97
2022-01-02 18:00:00,19.25,79.5,-4.075999e-07,-2.0379995e-05,0.0,20.97
2022-01-02 19:00:00,19.25,79.5,-4.0801746e-07,-2.0400872e-05,0.0,20.09
2022-01-02 20:00:00,19.25,79.5,-4.105057e-07,-2.0525285e-05,0.0,19.06
2022-01-02 21:00:00,19.25,79.5,-4.110502e-07,-2.055251e-05,0.0,17.95
2022-01-02 22:00:00,19.25,79.5,-4.1205135e-07,-2.0602567e-05,0.0,16.93
2022-01-02 23:00:00,19.25,79.5,-4.122394e-07,-2.061197e-05,0.0,16.12
2022-01-03 00:00:00,19.25,79.5,-4.1130903e-07,-2.0565452e-05,0.0,15.48
2022-01-03 01:00:00,19.25,79.5,-4.116509e-07,-2.0582544e-05,0.0,14.93
2022-01-03 02:00:00,19.25,79.5,0.025341889,1.2670945,0.0,14.55
2022-01-03 03:00:00,19.25,79.5,0.17898576,8.949288,0.0,14.34
2022-01-03 04:00:00,19.25,79.5,0.3675318,18.37659,0.0,14.23
2022-01-03 05:00:00,19.25,79.5,0.5226876,26.13438,0.0,13.75
2022-01-03 06:00:00,19.25,79.5,0.62941027,31.470512,16.42,13.46
2022-01-03 07:00:00,19.25,79.5,0.683036,34.151802,150.5,15.73
2022-01-03 08:00:00,19.25,79.5,0.6616543,33.082714,328.55,19.04
2022-01-03 09:00:00,19.25,79.5,0.5829024,29.145119,508.62,23.14
2022-01-03 10:00:00,19.25,79.5,0.45256943,22.628471,644.35,25.52
2022-01-03 11:00:00,19.25,79.5,0.2785388,13.92694,695.58,27.11
2022-01-03 12:00:00,19.25,79.5,0.09676501,4.8382506,688.22,28.17
2022-01-03 13:00:00,19.25,79.5,0.0018796077,0.09398039,605.5,28.71
2022-01-03 14:00:00,19.25,79.5,-4.0035258e-07,-2.001763e-05,459.8,28.63
2022-01-03 15:00:00,19.25,79.5,-4.0512634e-07,-2.0256317e-05,271.73,27.85
2022-01-03 16:00:00,19.25,79.5,-4.051996e-07,-2.0259979e-05,93.25,25.04
2022-01-03 17:00:00,19.25,79.5,-4.0856688e-07,-2.0428344e-05,0.0,21.59
2022-01-03 18:00:00,19.25,79.5,-4.0873292e-07,-2.0436646e-05,0.0,20.32
2022-01-03 19:00:00,19.25,79.5,-4.0891607e-07,-2.0445803e-05,0.0,19.52
2022-01-03 20:00:00,19.25,79.5,-4.1106486e-07,-2.0553243e-05,0.0,18.79
2022-01-03 21:00:00,19.25,79.5,-4.1156542e-07,-2.057827e-05,0.0,17.99
2022-01-03 22:00:00,19.25,79.5,-4.1392178e-07,-2.0696089e-05,0.0,17.18
2022-01-03 23:00:00,19.25,79.5,-4.13724e-07,-2.06862e-05,0.0,16.4
2022-01-04 00:00:00,19.25,79.5,-4.118145e-07,-2.0590725e-05,0.0,15.71
2022-01-04 01:00:00,19.25,79.5,-4.119952e-07,-2.059976e-05,0.0,15.14
2022-01-04 02:00:00,19.25,79.5,0.025565494,1.2782747,0.0,14.59
2022-01-04 03:00:00,19.25,79.5,0.18190484,9.095242,0.0,14.06
2022-01-04 04:00:00,19.25,79.5,0.37282807,18.641403,0.0,13.57
2022-01-04 05:00:00,19.25,79.5,0.5279427,26.397137,0.0,13.12
2022-01-04 06:00:00,19.25,79.5,0.6342977,31.714886,18.85,13.39
2022-01-04 07:00:00,19.25,79.5,0.6860307,34.301533,179.05,16.03
2022-01-04 08:00:00,19.25,79.5,0.66470087,33.235043,384.65,19.66
2022-01-04 09:00:00,19.25,79.5,0.5868016,29.34008,566.12,23.98
2022-01-04 10:00:00,19.25,79.5,0.4571839,22.859196,693.58,26.23
2022-01-04 11:00:00,19.25,79.5,0.2827373,14.136866,644.14,27.74
2022-01-04 12:00:00,19.25,79.5,0.09949544,4.974772,746.0,28.79
2022-01-04 13:00:00,19.25,79.5,0.002108273,0.10541365,526.92,29.31
2022-01-04 14:00:00,19.25,79.5,-4.0067243e-07,-2.0033622e-05,395.95,29.23
2022-01-04 15:00:00,19.25,79.5,-4.0608109e-07,-2.0304054e-05,214.28,28.46
2022-01-04 16:00:00,19.25,79.5,-4.0636678e-07,-2.0318339e-05,74.53,25.95
2022-01-04 17:00:00,19.25,79.5,-4.0922617e-07,-2.0461308e-05,0.0,23.03
2022-01-04 18:00:00,19.25,79.5,-4.1018336e-07,-2.0509167e-05,0.0,21.95
2022-01-04 19:00:00,19.25,79.5,-4.1043975e-07,-2.0521988e-05,0.0,20.85
2022-01-04 20:00:00,19.25,79.5,-4.1095498e-07,-2.054775e-05,0.0,19.7
2022-01-04 21:00:00,19.25,79.5,-4.1202938e-07,-2.0601468e-05,0.0,18.56
2022-01-04 22:00:00,19.25,79.5,-4.144663e-07,-2.0723315e-05,0.0,17.67
2022-01-04 23:00:00,19.25,79.5,-4.1554074e-07,-2.0777037e-05,0.0,17.03
2022-01-05 00:00:00,19.25,79.5,-4.112358e-07,-2.0561789e-05,0.0,16.59
2022-01-05 01:00:00,19.25,79.5,-4.1195125e-07,-2.0597563e-05,0.0,16.17
2022-01-05 02:00:00,19.25,79.5,0.024808764,1.2404382,0.0,15.88
2022-01-05 03:00:00,19.25,79.5,0.17872036,8.936018,0.0,15.37
2022-01-05 04:00:00,19.25,79.5,0.36731514,18.365757,0.0,14.91
2022-01-05 05:00:00,19.25,79.5,0.5214846,26.07423,0.0,14.63
2022-01-05 06:00:00,19.25,79.5,0.6252836,31.26418,18.58,14.97
2022-01-05 07:00:00,19.25,79.5,0.6725866,33.62933,178.62,17.76
2022-01-05 08:00:00,19.25,79.5,0.6516624,32.583122,379.0,21.36
2022-01-05 09:00:00,19.25,79.5,0.5733417,28.667086,555.95,24.41
2022-01-05 10:00:00,19.25,79.5,0.4436164,22.18082,678.28,26.71
2022-01-05 11:00:00,19.25,79.5,0.27567384,13.783691,704.75,28.2
2022-01-05 12:00:00,19.25,79.5,0.09725305,4.8626523,684.62,29.11
2022-01-05 13:00:00,19.25,79.5,0.002260556,0.113027796,588.47,29.52
2022-01-05 14:00:00,19.25,79.5,-3.974468e-07,-1.987234e-05,444.23,29.42
2022-01-05 15:00:00,19.25,79.5,-4.0312892e-07,-2.0156445e-05,257.17,28.64
2022-01-05 16:00:00,19.25,79.5,-4.0280173e-07,-2.0140087e-05,91.9,26.19
2022-01-05 17:00:00,19.25,79.5,-4.0431564e-07,-2.0215783e-05,0.0,23.1
2022-01-05 18:00:00,19.25,79.5,-4.0231825e-07,-2.0115913e-05,0.0,21.96
2022-01-05 19:00:00,19.25,79.5,-4.025844e-07,-2.0129219e-05,0.0,21.13
2022-01-05 20:00:00,19.25,79.5,-4.0619096e-07,-2.0309548e-05,0.0,20.38
2022-01-05 21:00:00,19.25,79.5,-4.0898442e-07,-2.044922e-05,0.0,19.71
2022-01-05 22:00:00,19.25,79.5,-4.1305495e-07,-2.0652747e-05,0.0,19.02
2022-01-05 23:00:00,19.25,79.5,-4.12801e-07,-2.0640051e-05,0.0,18.28
2022-01-06 00:00:00,19.25,79.5,-4.0969255e-07,-2.0484627e-05,0.0,17.56
2022-01-06 01:00:00,19.25,79.5,-4.114482e-07,-2.057241e-05,0.0,16.87
2022-01-06 02:00:00,19.25,79.5,0.02380269,1.1901345,0.0,16.22
2022-01-06 03:00:00,19.25,79.5,0.1741891,8.7094555,0.0,15.6
2022-01-06 04:00:00,19.25,79.5,0.36265323,18.132662,0.0,15.05
2022-01-06 05:00:00,19.25,79.5,0.51982456,25.991228,0.0,14.57
2022-01-06 06:00:00,19.25,79.5,0.6241773,31.208864,15.25,14.9
2022-01-06 07:00:00,19.25,79.5,0.6743535,33.717674,148.02,17.48
2022-01-06 08:00:00,19.25,79.5,0.65594196,32.797096,333.77,21.41
2022-01-06 09:00:00,19.25,79.5,0.5778884,28.89442,508.83,25.05
2022-01-06 10:00:00,19.25,79.5,0.45311716,22.655859,634.7,27.24
2022-01-06 11:00:00,19.25,79.5,0.27708438,13.854219,680.42,28.64
2022-01-06 12:00:00,19.25,79.5,0.0998901,4.994505,663.65,29.52
2022-01-06 13:00:00,19.25,79.5,0.0024994446,0.12497223,574.65,29.87
2022-01-06 14:00:00,19.25,79.5,-3.9725634e-07,-1.9862817e-05,431.33,29.65
2022-01-06 15:00:00,19.25,79.5,-4.0266497e-07,-2.0133248e-05,268.7,28.83
2022-01-06 16:00:00,19.25,79.5,-4.0372717e-07,-2.0186359e-05,97.8,26.34
2022-01-06 17:00:00,19.25,79.5,-4.0722142e-07,-2.036107e-05,0.0,23.01
2022-01-06 18:00:00,19.25,79.5,-4.0727514e-07,-2.0363757e-05,0.0,21.95
2022-01-06 19:00:00,19.25,79.5,-4.0700655e-07,-2.0350328e-05,0.0,21.15
2022-01-06 20:00:00,19.25,79.5,-4.0918954e-07,-2.0459476e-05,0.0,20.42
2022-01-06 21:00:00,19.25,79.5,-4.1015895e-07,-2.0507947e-05,0.0,19.73
2022-01-06 22:00:00,19.25,79.5,-4.115459e-07,-2.0577296e-05,0.0,19.01
2022-01-06 23:00:00,19.25,79.5,-4.1046417e-07,-2.0523208e-05,0.0,18.23
2022-01-07 00:00:00,19.25,79.5,-4.0865478e-07,-2.0432739e-05,0.0,17.54
2022-01-07 01:00:00,19.25,79.5,-4.091871e-07,-2.0459354e-05,0.0,16.95
2022-01-07 02:00:00,19.25,79.5,0.023891378,1.1945689,0.0,16.26
2022-01-07 03:00:00,19.25,79.5,0.17649095,8.824548,0.0,15.63
2022-01-07 04:00:00,19.25,79.5,0.3646722,18.23361,0.0,15.22
2022-01-07 05:00:00,19.25,79.5,0.5237791,26.188955,0.0,15.0
2022-01-07 06:00:00,19.25,79.5,0.63099164,31.549582,16.58,15.61
2022-01-07 07:00:00,19.25,79.5,0.68137044,34.068523,169.1,18.66
2022-01-07 08:00:00,19.25,79.5,0.66856384,33.428192,357.5,22.39
2022-01-07 09:00:00,19.25,79.5,0.58951426,29.475712,533.92,25.58
2022-01-07 10:00:00,19.25,79.5,0.46093404,23.046701,656.47,27.69
2022-01-07 11:00:00,19.25,79.5,0.28953245,14.476623,693.35,29.02
2022-01-07 12:00:00,19.25,79.5,0.10520927,5.260463,646.08,29.85
2022-01-07 13:00:00,19.25,79.5,0.0028684512,0.14342256,589.5,30.15
2022-01-07 14:00:00,19.25,79.5,-4.0079942e-07,-2.0039972e-05,445.48,29.88
2022-01-07 15:00:00,19.25,79.5,-4.0595657e-07,-2.0297828e-05,264.65,28.99
2022-01-07 16:00:00,19.25,79.5,-4.0659143e-07,-2.0329571e-05,90.97,26.43
2022-01-07 17:00:00,19.25,79.5,-4.087036e-07,-2.043518e-05,0.0,22.55
2022-01-07 18:00:00,19.25,79.5,-4.0868653e-07,-2.0434327e-05,0.0,21.58
2022-01-07 19:00:00,19.25,79.5,-4.086914e-07,-2.0434569e-05,0.0,20.86
2022-01-07 20:00:00,19.25,79.5,-4.0898686e-07,-2.0449343e-05,0.0,20.18
2022-01-07 21:00:00,19.25,79.5,-4.0697236e-07,-2.0348618e-05,0.0,19.56
2022-01-07 22:00:00,19.25,79.5,-4.0753153e-07,-2.0376576e-05,0.0,19.0
2022-01-07 23:00:00,19.25,79.5,-4.079491e-07,-2.0397456e-05,0.0,18.53
2022-01-08 00:00:00,19.25,79.5,-4.0774887e-07,-2.0387444e-05,0.0,18.1
2022-01-08 01:00:00,19.25,79.5,-4.0819327e-07,-2.0409663e-05,0.0,17.63
2022-01-08 02:00:00,19.25,79.5,0.023019025,1.1509513,0.0,17.19
2022-01-08 03:00:00,19.25,79.5,0.1722708,8.613541,0.0,16.88
2022-01-08 04:00:00,19.25,79.5,0.3592616,17.96308,0.0,16.66
2022-01-08 05:00:00,19.25,79.5,0.50119156,25.059578,0.0,16.44
2022-01-08 06:00:00,19.25,79.5,0.56283253,28.141626,15.12,16.74
2022-01-08 07:00:00,19.25,79.5,0.6396585,31.982925,141.43,19.09
2022-01-08 08:00:00,19.25,79.5,0.57009983,28.504992,301.62,22.82
2022-01-08 09:00:00,19.25,79.5,0.47271773,23.635887,453.95,25.63
2022-01-08 10:00:00,19.25,79.5,0.37101513,18.550756,589.22,27.65
2022-01-08 11:00:00,19.25,79.5,0.2431021,12.155106,585.28,28.94
2022-01-08 12:00:00,19.25,79.5,0.071323074,3.5661538,563.7,29.51
2022-01-08 13:00:00,19.25,79.5,0.0018652959,0.093264796,533.25,29.24
2022-01-08 14:00:00,19.25,79.5,-3.959109e-07,-1.9795545e-05,391.15,28.65
2022-01-08 15:00:00,19.25,79.5,-3.9977874e-07,-1.9988936e-05,228.32,28.1
2022-01-08 16:00:00,19.25,79.5,-4.0060164e-07,-2.0030082e-05,84.4,26.52
2022-01-08 17:00:00,19.25,79.5,-4.0317775e-07,-2.0158888e-05,0.0,23.83
2022-01-08 18:00:00,19.25,79.5,-4.029116e-07,-2.014558e-05,0.0,23.15
2022-01-08 19:00:00,19.25,79.5,-4.036466e-07,-2.018233e-05,0.0,22.61
2022-01-08 20:00:00,19.25,79.5,-4.0394937e-07,-2.0197469e-05,0.0,22.04
2022-01-08 21:00:00,19.25,79.5,-4.0364415e-07,-2.0182208e-05,0.0,21.38
2022-01-08 22:00:00,19.25,79.5,-4.0684293e-07,-2.0342146e-05,0.0,20.9
2022-01-08 23:00:00,19.25,79.5,-4.0624226e-07,-2.0312113e-05,0.0,20.41
2022-01-09 00:00:00,19.25,79.5,-4.051874e-07,-2.025937e-05,0.0,19.89
2022-01-09 01:00:00,19.25,79.5,-4.0510682e-07,-2.025534e-05,0.0,19.51
2022-01-09 02:00:00,19.25,79.5,0.017827684,0.8913842,0.0,19.23
2022-01-09 03:00:00,19.25,79.5,0.13955474,6.977737,0.0,19.06
2022-01-09 04:00:00,19.25,79.5,0.31098557,15.549278,0.0,18.89
2022-01-09 05:00:00,19.25,79.5,0.46228808,23.114405,0.0,18.88
2022-01-09 06:00:00,19.25,79.5,0.50803185,25.401592,11.95,19.07
2022-01-09 07:00:00,19.25,79.5,0.59946316,29.973158,104.28,19.89
2022-01-09 08:00:00,19.25,79.5,0.5760575,28.802876,237.5,21.08
2022-01-09 09:00:00,19.25,79.5,0.44501543,22.25077,345.88,22.49
2022-01-09 10:00:00,19.25,79.5,0.3786813,18.934065,434.5,24.51
2022-01-09 11:00:00,19.25,79.5,0.23678628,11.8393135,449.52,26.38
2022-01-09 12:00:00,19.25,79.5,0.086442485,4.3221245,461.83,27.52
2022-01-09 13:00:00,19.25,79.5,0.0025999534,0.12999767,415.8,28.39
2022-01-09 14:00:00,19.25,79.5,-3.9785704e-07,-1.9892852e-05,325.4,28.53
2022-01-09 15:00:00,19.25,79.5,-4.01698e-07,-2.00849e-05,183.9,27.86
2022-01-09 16:00:00,19.25,79.5,-4.0098013e-07,-2.0049007e-05,64.97,26.33
2022-01-09 17:00:00,19.25,79.5,-4.0343414e-07,-2.0171707e-05,0.0,24.26
2022-01-09 18:00:00,19.25,79.5,-4.0340484e-07,-2.0170242e-05,0.0,23.53
2022-01-09 19:00:00,19.25,79.5,-4.0506285e-07,-2.0253143e-05,0.0,22.91
2022-01-09 20:00:00,19.25,79.5,-4.055341e-07,-2.0276706e-05,0.0,22.33
2022-01-09 21:00:00,19.25,79.5,-4.0552436e-07,-2.0276218e-05,0.0,21.86
2022-01-09 22:00:00,19.25,79.5,-4.0595168e-07,-2.0297584e-05,0.0,21.44
2022-01-09 23:00:00,19.25,79.5,-4.0638875e-07,-2.0319438e-05,0.0,20.95
2022-01-10 00:00:00,19.25,79.5,-4.060005e-07,-2.0300025e-05,0.0,20.5
2022-01-10 01:00:00,19.25,79.5,-4.0632528e-07,-2.0316264e-05,0.0,20.05
2022-01-10 02:00:00,19.25,79.5,0.015701221,0.78506106,0.0,19.59
2022-01-10 03:00:00,19.25,79.5,0.08631925,4.315963,0.0,19.12
2022-01-10 04:00:00,19.25,79.5,0.22100812,11.050406,0.0,18.79
2022-01-10 05:00:00,19.25,79.5,0.23704472,11.852236,0.0,18.52
2022-01-10 06:00:00,19.25,79.5,0.37912083,18.956041,4.25,18.69
2022-01-10 07:00:00,19.25,79.5,0.4191395,20.956976,35.8,20.33
2022-01-10 08:00:00,19.25,79.5,0.48608905,24.304453,78.47,22.53
2022-01-10 09:00:00,19.25,79.5,0.5037527,25.187635,121.22,25.03
2022-01-10 10:00:00,19.25,79.5,0.3840527,19.202635,156.75,26.92
2022-01-10 11:00:00,19.25,79.5,0.21341437,10.670718,181.48,27.88
2022-01-10 12:00:00,19.25,79.5,0.07793966,3.896983,217.75,28.52
2022-01-10 13:00:00,19.25,79.5,0.0022279765,0.11139882,198.65,28.64
2022-01-10 14:00:00,19.25,79.5,-4.029116e-07,-2.014558e-05,181.6,27.93
2022-01-10 15:00:00,19.25,79.5,-4.0505796e-07,-2.0252897e-05,113.35,26.84
2022-01-10 16:00:00,19.25,79.5,-4.0547064e-07,-2.0273532e-05,43.85,25.16
2022-01-10 17:00:00,19.25,79.5,-4.0665003e-07,-2.0332502e-05,0.0,23.36
2022-01-10 18:00:00,19.25,79.5,-4.0705294e-07,-2.0352647e-05,0.0,22.71
2022-01-10 19:00:00,19.25,79.5,-4.071335e-07,-2.0356676e-05,0.0,22.27
2022-01-10 20:00:00,19.25,79.5,-4.076634e-07,-2.038317e-05,0.0,21.87
2022-01-10 21:00:00,19.25,79.5,-4.0742654e-07,-2.0371326e-05,0.0,21.46
2022-01-10 22:00:00,19.25,79.5,-4.0649132e-07,-2.0324565e-05,0.0,21.05
2022-01-10 23:00:00,19.25,79.5,-4.0671108e-07,-2.0335554e-05,0.0,20.71
2022-01-11 00:00:00,19.25,79.5,-4.0714085e-07,-2.0357042e-05,0.0,20.55
2022-01-11 01:00:00,19.25,79.5,-4.0687956e-07,-2.0343978e-05,0.0,20.36
2022-01-11 02:00:00,19.25,79.5,0.0091521,0.45760503,0.0,20.21
2022-01-11 03:00:00,19.25,79.5,0.063680924,3.1840463,0.0,20.02
2022-01-11 04:00:00,19.25,79.5,0.13700901,6.8504505,0.0,19.9
2022-01-11 05:00:00,19.25,79.5,0.27873254,13.936626,0.0,19.81
2022-01-11 06:00:00,19.25,79.5,0.2621906,13.10953,3.9,19.79
2022-01-11 07:00:00,19.25,79.5,0.31761104,15.880552,29.33,20.08
2022-01-11 08:00:00,19.25,79.5,0.19289355,9.644677,64.22,20.97
2022-01-11 09:00:00,19.25,79.5,0.16298497,8.149248,95.3,22.42
2022-01-11 10:00:00,19.25,79.5,0.15005516,7.5027575,269.52,24.09
2022-01-11 11:00:00,19.25,79.5,0.13216463,6.6082315,357.6,25.51
2022-01-11 12:00:00,19.25,79.5,0.07123221,3.5616105,327.02,26.33
2022-01-11 13:00:00,19.25,79.5,0.0032871126,0.16435564,207.8,26.64
2022-01-11 14:00:00,19.25,79.5,-4.045525e-07,-2.0227626e-05,109.9,26.34
2022-01-11 15:00:00,19.25,79.5,-4.075535e-07,-2.0377674e-05,63.45,25.57
2022-01-11 16:00:00,19.25,79.5,-4.0770246e-07,-2.0385123e-05,24.33,24.28
2022-01-11 17:00:00,19.25,79.5,-4.079198e-07,-2.039599e-05,0.0,22.95
2022-01-11 18:00:00,19.25,79.5,-4.0780748e-07,-2.0390375e-05,0.0,22.12
2022-01-11 19:00:00,19.25,79.5,-4.0760725e-07,-2.0380363e-05,0.0,21.47
2022-01-11 20:00:00,19.25,79.5,-4.0848875e-07,-2.0424437e-05,0.0,20.93
2022-01-11 21:00:00,19.25,79.5,-4.079491e-07,-2.0397456e-05,0.0,20.43
2022-01-11 22:00:00,19.25,79.5,-4.073899e-07,-2.0369494e-05,0.0,20.12
2022-01-11 23:00:00,19.25,79.5,-4.0757305e-07,-2.0378653e-05,0.0,19.85
2022-01-12 00:00:00,19.25,79.5,-4.0773665e-07,-2.0386833e-05,0.0,19.63
2022-01-12 01:00:00,19.25,79.5,-4.0758525e-07,-2.0379262e-05,0.0,19.44
2022-01-12 02:00:00,19.25,79.5,0.007620458,0.3810229,0.0,19.18
2022-01-12 03:00:00,19.25,79.5,0.044695593,2.2347796,0.0,18.84
2022-01-12 04:00:00,19.25,79.5,0.06087169,3.0435846,0.0,18.44
2022-01-12 05:00:00,19.25,79.5,0.08749325,4.3746624,0.0,18.08
2022-01-12 06:00:00,19.25,79.5,0.086364724,4.3182364,9.05,17.87
2022-01-12 07:00:00,19.25,79.5,0.3135629,15.678145,66.4,18.33
2022-01-12 08:00:00,19.25,79.5,0.22894944,11.447473,138.02,19.41
2022-01-12 09:00:00,19.25,79.5,0.30451214,15.225607,210.75,20.82
2022-01-12 10:00:00,19.25,79.5,0.20632635,10.316318,246.75,22.19
2022-01-12 11:00:00,19.25,79.5,0.14181954,7.0909767,257.85,23.06
2022-01-12 12:00:00,19.25,79.5,0.08872076,4.436038,299.15,23.78
2022-01-12 13:00:00,19.25,79.5,0.0036292553,0.18146276,214.57,24.21
2022-01-12 14:00:00,19.25,79.5,-4.0687468e-07,-2.0343734e-05,189.52,24.03
2022-01-12 15:00:00,19.25,79.5,-4.0926767e-07,-2.0463383e-05,115.12,23.52
2022-01-12 16:00:00,19.25,79.5,-4.0899664e-07,-2.0449832e-05,37.0,22.27
2022-01-12 17:00:00,19.25,79.5,-4.0882816e-07,-2.0441408e-05,1.95,20.82
2022-01-12 18:00:00,19.25,79.5,-4.0809073e-07,-2.0404535e-05,0.0,20.38
2022-01-12 19:00:00,19.25,79.5,-4.0804431e-07,-2.0402216e-05,0.0,19.84
2022-01-12 20:00:00,19.25,79.5,-4.0832268e-07,-2.0416133e-05,0.0,19.05
2022-01-12 21:00:00,19.25,79.5,-4.0847897e-07,-2.0423948e-05,0.0,18.28
2022-01-12 22:00:00,19.25,79.5,-4.1025905e-07,-2.0512953e-05,0.0,17.68
2022-01-12 23:00:00,19.25,79.5,-4.1042753e-07,-2.0521376e-05,0.0,17.2
2022-01-13 00:00:00,19.25,79.5,-4.096608e-07,-2.048304e-05,0.0,17.0
2022-01-13 01:00:00,19.25,79.5,-4.1064732e-07,-2.0532367e-05,0.0,16.92
2022-01-13 02:00:00,19.25,79.5,0.014257923,0.7128961,0.0,16.76
2022-01-13 03:00:00,19.25,79.5,0.11921044,5.9605217,0.0,16.52
2022-01-13 04:00:00,19.25,79.5,0.19580404,9.790202,0.0,16.31
2022-01-13 05:00:00,19.25,79.5,0.29479757,14.739879,0.0,16.14
2022-01-13 06:00:00,19.25,79.5,0.3158153,15.790765,12.0,16.34
2022-01-13 07:00:00,19.25,79.5,0.43335935,21.667967,95.07,17.81
2022-01-13 08:00:00,19.25,79.5,0.36372375,18.186188,217.05,20.28
2022-01-13 09:00:00,19.25,79.5,0.3150512,15.75256,344.15,23.23
2022-01-13 10:00:00,19.25,79.5,0.22958928,11.479465,412.17,25.41
2022-01-13 11:00:00,19.25,79.5,0.16164333,8.082167,467.12,26.72
2022-01-13 12:00:00,19.25,79.5,0.09000208,4.500104,489.73,27.44
2022-01-13 13:00:00,19.25,79.5,0.0037169007,0.18584503,427.45,27.73
2022-01-13 14:00:00,19.25,79.5,-4.0392985e-07,-2.0196492e-05,317.83,27.41
2022-01-13 15:00:00,19.25,79.5,-4.0604203e-07,-2.03021e-05,204.5,26.68
2022-01-13 16:00:00,19.25,79.5,-4.0663784e-07,-2.0331892e-05,74.15,25.11
2022-01-13 17:00:00,19.25,79.5,-4.0697236e-07,-2.0348618e-05,2.95,22.52
2022-01-13 18:00:00,19.25,79.5,-4.064669e-07,-2.0323345e-05,0.0,21.62
2022-01-13 19:00:00,19.25,79.5,-4.066354e-07,-2.033177e-05,0.0,20.98
2022-01-13 20:00:00,19.25,79.5,-4.0720434e-07,-2.0360218e-05,0.0,20.42
2022-01-13 21:00:00,19.25,79.5,-4.0786605e-07,-2.0393303e-05,0.0,19.86
2022-01-13 22:00:00,19.25,79.5,-4.0848386e-07,-2.0424193e-05,0.0,19.31
2022-01-13 23:00:00,19.25,79.5,-4.083691e-07,-2.0418454e-05,0.0,18.86
2022-01-14 00:00:00,19.25,79.5,-4.0780014e-07,-2.0390007e-05,0.0,18.47
2022-01-14 01:00:00,19.25,79.5,-4.0769027e-07,-2.0384514e-05,0.0,18.07
2022-01-14 02:00:00,19.25,79.5,0.008605925,0.43029627,0.0,17.68
2022-01-14 03:00:00,19.25,79.5,0.061684188,3.0842094,0.0,17.29
